Year,Month,District,Temp_2m,Precip,MaxTemp_2m,MinTemp_2m,Humidity_2m,Pressure,WindSpeed_50m
2013,11,Kabhre,9.037666666666668,,14.437333333333331,5.518,6.205333333333333,78.26166666666667,1.6423333333333332
2013,12,Kabhre,5.75,0.08,11.425483870967742,2.1748387096774198,4.87483870967742,78.10677419354839,1.8741935483870968
2014,1,Kabhre,,6.549999999999999,11.515806451612905,0.8664516129032258,3.909032258064516,78.23903225806451,2.06774193548387
2014,2,Kabhre,5.953571428571428,15.98,12.460714285714284,1.41,4.049285714285714,77.97964285714285,2.443214285714286
2014,3,Kabhre,9.92967741935484,17.52,16.521612903225805,4.805806451612903,4.8267741935483865,78.11999999999999,2.602903225806452
2014,4,Kabhre,14.63,9.27,21.47533333333333,8.335666666666667,5.129666666666666,78.096,2.8040000000000003
2014,5,Kabhre,,124.48,22.86967741935484,11.843548387096773,8.216451612903226,77.94387096774193,2.6187096774193552
2014,6,Kabhre,19.14033333333333,197.08,23.982666666666667,14.789333333333332,12.463,77.588,2.4373333333333336
2014,7,Kabhre,18.241935483870968,257.53000000000003,21.508709677419358,15.49967741935484,15.21516129032258,77.65064516129033,2.171935483870968
2014,8,Kabhre,17.56451612903226,274.94,20.756774193548388,15.00483870967742,14.910967741935483,77.75354838709679,2.411290322580645
2014,9,Kabhre,15.945333333333334,206.71,19.336,13.257,13.325,77.95666666666666,1.913333333333333
2014,10,Kabhre,12.38483870967742,52.62,16.861290322580647,9.14225806451613,9.347096774193547,78.30612903225806,1.755483870967742
2014,11,Kabhre,9.600666666666664,0.0,14.859,6.2876666666666665,6.3340000000000005,78.20133333333334,1.7453333333333334
2014,12,Kabhre,6.667419354838709,17.04,12.726129032258063,2.901935483870968,4.167096774193548,78.2416129032258,1.769032258064516
2015,1,Kabhre,4.82774193548387,4.77,11.236129032258065,0.5264516129032258,3.93,78.19612903225806,1.9406451612903224
2015,2,Kabhre,7.301071428571428,6.31,13.661785714285712,2.6942857142857144,4.378571428571428,78.16714285714285,2.1903571428571427
2015,3,Kabhre,10.170967741935485,60.48,16.40838709677419,5.17225806451613,5.681935483870968,78.24290322580646,2.423225806451613
2015,4,Kabhre,13.202666666666666,59.57,18.658666666666665,8.382,7.254333333333333,78.07199999999999,2.422333333333333
2015,5,Kabhre,17.509677419354837,53.49,23.29774193548387,12.029677419354838,8.03,77.94419354838709,2.5987096774193548
2015,6,Kabhre,,140.42,24.182666666666663,14.546333333333331,11.771333333333333,77.723,2.5386666666666664
2015,7,Kabhre,18.085806451612903,230.77,21.77806451612903,15.046774193548387,14.636129032258063,77.64129032258064,2.3245161290322582
2015,8,Kabhre,17.63064516129032,327.11,20.890645161290323,15.010967741935485,15.01,77.79645161290323,2.4941935483870967
2015,9,Kabhre,16.473333333333333,,20.058666666666667,13.683,13.472333333333331,78.008,1.9453333333333331
2015,10,Kabhre,12.928709677419356,39.66,17.32709677419355,9.804193548387095,9.063548387096777,78.3283870967742,1.7329032258064516
2015,11,Kabhre,9.959,0.25,14.951333333333334,6.626666666666667,6.6,78.35066666666667,1.615
2015,12,Kabhre,5.646774193548388,0.03,11.56225806451613,1.9148387096774195,4.205161290322581,78.22870967741936,1.787741935483871
2016,1,Kabhre,4.479032258064516,3.49,10.775806451612905,0.5967741935483871,3.3680645161290323,78.11258064516129,1.92
2016,2,Kabhre,8.23344827586207,10.68,15.039655172413791,3.443448275862069,3.547241379310345,78.2551724137931,2.3441379310344828
2016,3,Kabhre,11.811290322580644,15.67,18.664516129032258,6.639677419354839,4.483548387096774,78.19967741935484,2.577741935483871
2016,4,Kabhre,16.709333333333333,5.75,23.734666666666666,10.509,4.929666666666666,77.94233333333334,3.393
2016,5,Kabhre,16.94645161290323,88.09,22.39935483870968,12.359677419354838,9.216451612903224,77.87483870967742,2.496774193548388
2016,6,Kabhre,18.32333333333333,201.01,22.395,14.781666666666666,13.401666666666667,77.80766666666666,2.326
2016,7,Kabhre,17.76451612903226,,20.781935483870967,15.29516129032258,15.172580645161291,77.6916129032258,2.3483870967741933
2016,8,Kabhre,17.88935483870968,105.65,21.16290322580645,15.188709677419356,14.91,77.76967741935485,2.0748387096774192
2016,9,Kabhre,16.223666666666666,244.78,19.354666666666667,13.751,13.810666666666666,77.93599999999999,1.9526666666666663
2016,10,Kabhre,13.495483870967742,50.68,17.648387096774194,10.513548387096774,10.275806451612905,78.0974193548387,1.676774193548387
2016,11,Kabhre,10.077333333333334,0.0,15.395,6.611999999999999,6.187666666666667,78.25966666666666,1.5756666666666668
2016,12,Kabhre,8.345806451612905,0.0,14.154193548387097,4.679354838709678,4.890322580645161,78.25838709677419,1.6341935483870969
2017,1,Kabhre,5.373548387096775,,11.56967741935484,1.3825806451612903,3.5596774193548386,78.18548387096774,1.880967741935484
2017,2,Kabhre,8.520357142857142,0.01,15.35392857142857,3.564642857142857,3.816071428571429,78.21357142857143,2.184285714285714
2017,3,Kabhre,,43.8,15.943870967741937,4.566129032258065,4.814838709677419,77.97516129032257,2.4635483870967745
2017,4,Kabhre,14.969333333333331,45.71,21.637,9.097333333333331,6.333666666666667,77.98066666666666,2.6356666666666664
2017,5,Kabhre,16.84967741935484,102.63,22.364516129032257,11.904516129032258,9.484516129032258,77.96064516129033,2.4716129032258065
2017,6,Kabhre,19.03666666666667,102.28,23.87833333333333,14.790333333333333,12.406,77.70533333333333,2.420666666666667
2017,7,Kabhre,18.07741935483871,208.22,21.73322580645161,15.23483870967742,14.821612903225809,77.68967741935484,2.49741935483871
2017,8,Kabhre,17.635806451612904,282.37,20.656451612903226,15.226129032258063,15.182580645161291,77.77967741935484,2.448387096774194
2017,9,Kabhre,16.826666666666668,105.88,20.164,14.203666666666669,14.280666666666669,77.994,2.054666666666667
2017,10,Kabhre,13.926451612903223,46.38,18.23064516129032,10.733225806451614,10.709354838709675,78.14709677419354,1.6870967741935483
2017,11,Kabhre,9.614666666666666,0.06,14.869,6.1353333333333335,6.591666666666667,78.258,1.6693333333333331
2017,12,Kabhre,8.400645161290322,0.01,14.617096774193548,4.653548387096774,4.255483870967741,78.33806451612904,1.719354838709677
2018,1,Kabhre,5.487096774193549,1.75,12.341290322580644,1.197741935483871,2.9577419354838708,77.95064516129031,1.9093548387096773
